id	sentence	syllables
339469941625483264	Inflation is here.	5
339466107251474434	No, the project sucks!	5
339465839097020416	Fight hard, they are horrible!	7
339464688498798592	Trump researching run	5
339162245651107840	I like John McCain	5
338415310908559360	take the bet Danny	5
338280947428491266	Come on Danny, make the bet!	7
338103828035538944	Thanks, Country is in trouble.	7
338090906429313025	It is on right now.	5
338053577979351040	And dumb people like .	5
337950755933790209	That sounds greata bad woman.	7
337574334417739779	Pay attention and have fun.	7
336877222893850625	Dennisyou were greatthanks!	7
336577864013074432	All time sales record, over .	7
336534743283810304	Very nice Denise, thank you.	7
336532400483991552	It was my honor	5
336103723740827648	I dont, he makes me money!	7
335941672926052353	she is terrific!	5
335937660126392320	Rather amazing, wasnt it!	7
335505755186810880	#CelebApprentice	7
335477086380773376	"Enviro friendly? """	5
335471749342826497	#CelebApprentice	7
335330801216536576	What is going on?	5
335328551937142784	Forces greatly hurt!	5
335235148746465281	and you are soooo stupid!	7
335228695432269827	I will be watching!	5
335110438058610688	and Im here to help.	5
335110438058610688	Ronald Reagan	5
334328844582535168	w/ an elite golf course &	7
334328844582535168	top facilities	5
333918169368506368	GREAT playing, you are the best!	7
333707085919428608	Thanks Sam, and its doing great!	7
333316426687475712	When I owned it, a top place!	7
333089735570493440	Little Jon Stewart(?)	5
333050909447815168	I make moneytoo easy	7
332575813549584384	.@limbaugh is right.	5
332575813549584384	No one died in Watergate.	7
332312566330179586	Now, will it be life or death?	7
332308211321425920	and you all know it!	5
332230148072013828	Im giving away money	7
332217531060326400	Visit at to see my picks!	7
332214204926939136	The place was happy and packed!	7
332149677145346048	Im giving money away!	7
332119712022528001	Im giving away money!	7
332119712022528001	Be there or be left behind!	7
331953804578807809	Thats cool, I agree!	5
331813659754000384	Im going to help people.	7
331813659754000384	Wednesday AM at Trump Tower	7
331490109692182528	Watch out men, shes sharp and tough.	7
330360351726116864	Whats funny about the name	7
330360351726116864	F**kface Von Clownstick	5
330325949847597056	Always get even.	5
329811513001000960	Jodi should try but the Govt.	7
329706548244934656	"The Chris Matthews Show"""	5
329700217513451522	Ideally it should be $.	7
329666296692211712	Frack now and Frack fast!	5
329658359747842049	See Press and Journal	5
329579793530109954	Money is really cheap	7
329351256248291328	We must do better.	5
328972319986966528	He worked hard and deserves it.	7
328965748145942528	Lets talk about it!	5
328965494159843328	.@DannyZuker	5
328965175388536835	.@richardroeper	5
328956614696648705	.@ApprenticeNBC	5
328955223601209344	.@DannyZuker	5
328941202923716608	The only problem is that...	7
328823091172085760	Doing Fox and Friends at . A.M.	7
328705135339528192	#CelebApprentice	7
328702736902287360	#CelebApprentice	7
328700636147376128	#CelebApprentice	7
328698109381181441	#CelebApprentice	7
328694845893922817	#CelebApprentice	7
328694222867791873	#CelebApprentice	7
328689157515931648	#CelebApprentice	7
328687856887418880	#CelebApprentice	7
328684367813693440	#CelebApprentice	7
328681918151393280	#CelebApprentice	7
328680419476246528	has latched on and wont let go.	7
328680419476246528	#CelebApprentice	7
328677923395616770	Couch time is more fun.	5
328677923395616770	#CelebApprentice	7
328676888128147456	#CelebApprentice	7
328676220743086080	#CelebApprentice	7
328675789673476097	Hes done a great job.	5
328675789673476097	#CelebApprentice	7
328110166329405440	(Yankee Stadium)	5
327883442433978369	No, they have no guts.	5
327874093233864704	Sunday at PM on full hours.	7
327845703919484928	The war was a waste.	5
327527554871345154	Are the & suicidal?	7
327465076690927616	Maybe Obama?	5
327459001858158592	the haters &amp	5
327459001858158592	; losers know that too.	5
327452738470420480	What is wrong with this story?	7
327452738470420480	Isnt this just ridiculous?	7
327399726003679232	You are so stupid!	5
327154271822946305	.@VattenfallGroup	5
327154271822946305	Its a failing company.	7
327122821979443200	is # on cable Sad.	7
326853687857250305	No, the Chinese will make them!	7
326805133189083136	#CelebApprentice	7
326783911352991744	An amazing run!	5
326781173286187008	Gen. George S. Patton	5
326433177931497472	Macys ships to Canada!	7
326423217612935168	Happy Birthday Mark.	5
326366059542228992	Los Angeles or Scotland!	7
326364555229949952	An amazing place!	5
326313432896909313	Savannah, work hard in school!	7
326168194136043521	#CelebApprentice	7
326164475185078272	#CelebApprentice	7
326162110100946945	#CelebApprentice	7
326158732818006016	what do you prefer?	5
326158732818006016	#CelebApprentice	7
326158212317446144	#CelebApprentice	7
326154568775901186	The shark should be scared.	5
326154568775901186	#CelebApprentice	7
326152508596703232	#CelebApprentice	7
326149787953012737	#CelebApprentice	7
326148634615873537	#CelebApprentice	7
326147245638549506	#CelebApprentice	7
326143299037560832	How stressed are and already?	7
326143299037560832	#CelebApprentice	7
326141067873353729	Everybody loves !	5
326140652079423488	#CelebApprentice	7
326138910172381185	#CelebApprentice	7
325961409773072386	year case to finish?	5
325345611404681216	Youve got it mixed up.	5
324961155820957697	almost years ago	5
324955192044965889	_ Hi Dan and good luck!	5
324954849206759424	We need someone!	5
324612565940436994	would have voided his contract.	7
324598808396853248	Dealing with people is hard.	7
324558896079454208	Yesterday we were all fans.	7
324234819104043008	.@alexsalmond	5
324234147893751808	.@alexsalmond	5
324231900334026752	.@alexsalmond	5
324209288161677313	Should be $ at the most.	5
324178517300477952	Very nicethanks.	5
324177788305301505	.@TheRealMarilu	7
324177788305301505	shes also a great person.	7
323874824281812993	#Hawaii	5
323844842000089088	#CelebApprentice	7
323631539831316480	#CelebApprentice	7
323630144256348160	#CelebApprentice	7
323629929809993728	#CelebApprentice	7
323627262928896002	#CelebApprentice	7
323624883319881728	#CelebApprentice	7
323622747433496576	#CelebApprentice	7
323622351935782913	What is your favorite film?	7
323622351935782913	#CelebApprentice	7
323620915852214272	Does anyone miss ?	5
323620915852214272	#CelebApprentice	7
323617278140760064	#CelebApprentice	7
323615555636572161	do you think will be better?	7
323615555636572161	#CelebApprentice	7
323610545087459329	#CelebApprentice	7
323607440681754625	#CelebApprentice	7
323606700726816769	A vampire with a day pass?	7
323606700726816769	#CelebApprentice	7
323604057149280256	#CelebApprentice	7
323602000115814401	#CelebApprentice	7
323601741557932035	#CelebApprentice	7
323560370922999808	is a great guy and player!	7
322805724545699841	Learn how to say No.	5
322805724545699841	It is critical.	5
322798240913313793	Isnt that frightening and sad?	7
322792909780963328	China is a major threat.	7
322791639498227713	.@alexsalmond	5
322773214247927809	.@alexsalmond	5
322385973835083776	Wonderful news, thanks.	5
322384862499729409	I will be there soon!	5
322225486648446977	Thanks and say hi to your son!	7
322089054034358272	Andrew Carnegie	5
322078572451880960	Success breeds success.	5
321819293631258624	Fellow inductee and me.	7
321814310563246080	Family group shot.	5
321663611766452224	Follow me on Instagram	7
321357434771886082	Dont negate your own power.	7
321357088938930176	Think positively.	5
321330753688457217	I am very impressed by .	7
321330753688457217	His return to this seasons	7
321322146120998912	My interview re:	5
321303195915808768	Thanks is an amazing guy.	7
321275569822105600	Have a happy one!	5
321095159674716162	Im a star maker	5
321095159674716162	#CelebApprentice	7
321091100007878656	#CelebApprentice	7
321086319696674816	#CelebApprentice	7
321082574028021760	#CelebApprentice	7
321081752565207040	his performance this season.	7
321081752565207040	#CelebApprentice	7
321080390334951424	Will it ever be the same?	7
321080186403700737	#CelebApprentice	7
321080058359971840	#CelebApprentice	7
320267398974418944	Laurence J. Peter	5
320233716922339328	Very exciting!	5
320204882516799488	Very exciting	5
320165534664626177	no way, I am not a fan!	7
319590630227578880	tonight on CNBC at .	5
319553620330819584	Negotiation:	5
319553620330819584	Dont underestimate them.	7
319542838117400576	""" What should we call them?"	5
319190712107298817	"It collects taxes."""	5
319190712107298817	Ronald Reagan	5
319182409583190016	Here Moyers coddles	5
318830557603713025	ARod is a joke!	5
318757762198806528	Archive:DONALD	5
318557960953548801	#CelebApprentice	7
318557857253568512	#CelebApprentice	7
318555544317198338	What do you think is writing?	7
318555544317198338	#CelebApprentice	7
318552874047127552	.@EricTrumpFdn	5
318552874047127552	Childrens Research Hospital.	7
318552874047127552	s philanthropy.	5
318551457035071489	#CelebApprentice	7
318551326197968897	#CelebApprentice	7
318549053325586433	Ever see in performance?	7
318549053325586433	And so are Penn & Teller.	7
318549053325586433	#CelebApprentice	7
318547552607813633	#CelebApprentice	7
318547345954455554	#CelebApprentice	7
318547133475201025	#CelebApprentice	7
318547019146878978	and one of his Buseyisms:	7
318547019146878978	#CelebApprentice	7
318544526438453250	#CelebApprentice	7
318544375791616000	#CelebApprentice	7
318544178764185600	#CelebApprentice	7
318543698084372481	that was her demise.	5
318543698084372481	#CelebApprentice	7
318543529485934594	#CelebApprentice	7
317685769613479936	Learn the standards they follow.	7
317368642734018560	Get it now, it wont last long!	7
317350630182227968	How much are they losing now?	7
317342730466516993	Great news for China.	5
317026852915011584	These clowns cannot be allowed...	7
317026172837953537	.@alexsalmond	5
317026172837953537	m proud to be scottish, but	7
317012200038494208	Blackdog folks are very smart	7
317010328250630144	Fantastic foodthanks.	5
317009848267075585	Thanks@HowardStern is great!	7
316989535714156544	v. willbe epic!	5
316984538825904128	.@EricTrumpFdn	5
316984538825904128	Childrens Research Hospital.	7
316984538825904128	s philanthropy.	5
316975921838030849	All my best wishes to you.	7
316969788251467778	Very proud of him.	5
316866545185869825	be interesting!	5
316812150993715200	Great call me, well get you on!	7
316696452770455553	Celebrity Apprentice!	7
316649462414077952	but the end result.	5
316570817951592449	Way to go Tiger.	5
316516327814737920	"""NEVER ENDING COLD"""	5
316487315117731840	Very good Joel!	5
316273755821334528	Thanks, I appreciate it.	7
316231536468967427	"Via : ""Trump at CPAC:"	5
316021444192653312	#CelebApprentice	7
316021325489635328	#CelebApprentice	7
316021269952856064	#CelebApprentice	7
316019474782363648	People ask about .	5
316019474782363648	#CelebApprentice	7
316011641290518529	#CelebApprentice	7
316010091037982720	What team would you choose to win?	7
316010091037982720	#CelebApprentice	7
316006017706123265	#CelebApprentice	7
316005499059453953	.@Joan_Rivers	5
316005434282610688	#CelebApprentice	7
316004962469572608	#CelebApprentice	7
315999527712739330	#CelebApprentice	7
315998146465525760	.@Omarosa	5
315998146465525760	#CelebApprentice	7
315997348385927168	#CelebApprentice	7
315993836948168704	#CelebApprentice	7
315993485645844480	.@StephenBaldwin	5
315993485645844480	#CelebApprentice	7
315992592301060096	#CelebApprentice	7
315991967253282817	#CelebApprentice	7
315659065290289152	Thank you a great compliment!	7
315160106859892736	".@Mediaite:""Donald"	7
315107648292921344	Very nice Christhanks!	5
315103294693466112	You were born stupid!	5
314810856997261313	Just a disaster.	5
314734976396578817	Next time Ill go and youll win!	7
314471581764161536	XXIX less than weeks away.	7
314457013981696000	The beginning of the end.	7
314453956204044288	Chesterunreal.	5
314436004046053376	.@SouthJerseyMag	5
314362806579392512	Yes and best wishes.	5
314093741562535936	Obama is laughing at .	7
314085754307497985	Short on ideas.	5
314071856879636480	Thats why Ill never be Pope!	7
314070772392009730	just made a wise decision.	7
314011547624144896	Hour in Fridays show.	5
313975824808308736	(and I told you so!).	5
313851057291796480	We just blew it up dummy!	7
313756518631747584	Sexual pervert &amp	7
313738569946648576	"The Obama WH"""	5
313736399880871936	"Via : ""Donald Trump to CPAC:"	7
313730158869741568	AT CHRIS MATTHEWS BIRTHER RANT:	7
313725577783824385	made a strategic mistake.	7
313667016554840065	by , Great seeing you David!	7
313472689820016640	#CelebApprentice	7
313469847898050560	#CelebApprentice	7
313467091120422912	.@DennisRodman	5
313466007320662016	#CelebApprentice	7
313464589608177664	.@Omarosa	5
313464589608177664	#CelebApprentice	7
313463764966064128	#CelebApprentice	7
313463029251571712	#CelebApprentice	7
313462166999146496	Being a bit PC?	5
313462166999146496	#CelebApprentice	7
313459978348404738	#CelebApprentice	7
313459226053861377	#CelebApprentice	7
313457914570489856	Thats a credential	5
313457914570489856	#CelebApprentice	7
313457042935398400	#CelebApprentice	7
313456449181319169	#CelebApprentice	7
313456341412880384	#CelebApprentice	7
313455619287965697	#CelebApprentice	7
313455112855121920	.@Omarosa	5
313455112855121920	meltdownwas it for real?	7
313455112855121920	#CelebApprentice	7
313351003896438784	We all adore you!	5
312661244609961984	He knows I dont respect him.	7
312626802654859265	I really enjoyed it.	7
312285659324891138	CPAC attendees &	5
312285659324891138	Make sure to get there early!	7
312273419775385600	Good move by in downgrading	7
312249303437565953	People that know him love him!	7
311884384921874432	.@LukeDonald	5
311883703297142785	Cant wait to see everyone.	7
311867946844704768	Good ideaI wish him luck.	7
311865378542342145	Doesnt have to be.	5
311852552922738688	Help save the lives of our troops.	7
311819096461295616	Thanks Paul we miss you!	5
311553417845817344	Hamas has warned Pres.	5
311543939595378688	I am tweeting about it.	7
311471113999904768	Re: Ashley Judd: Keep away.	7
311466194785931264	.@Graeme_McDowell	5
310941442828804096	Re my hairShould I change it?	7
310939941557399552	Which team is your favorite?	7
310928241328287745	He can work it out.	5
310920601231568896	shell come at you from the front.	7
310919617671487488	Will Plan B miss Trace?	5
310084054303256577	Love this Tournament.	5
309780442964430848	Trump to Speak at CPAC #	7
309768562438963200	#TrumpDoral	5
309506985232068608	hes a nervous and sad mess!	7
309411631065096192	Good to hear, enjoy!	5
309409615592955904	Good subject, good luck!	5
309402256447516672	My interview w/	5
309387215195238400	is speaking at #CPAC?	7
309304210636300288	I wish him the best of luck.	7
308994227348594688	Happy Birthday Tiffany.	7
308971152154443779	Be sure to visit.	5
308953961912741888	Thanks Sven and good luck.	5
308947554714935296	Ill be there all week	5
308426260521025536	What would you have done?	5
308426260521025536	#CelebApprentice	7
308417468639088642	#CelebApprentice	7
308417276925849600	#CelebApprentice	7
308413369315119105	#CelebApprentice	7
308412585764593665	#CelebApprentice	7
308411235265818624	#CelebApprentice	7
308409950143672320	#CelebApprentice	7
308409193126318080	.@OMAROSA	5
308406127001993216	#CelebApprentice	7
308404319030489088	#CelebApprentice	7
308401785440174080	#CelebApprentice	7
308401561372078080	#CelebApprentice	7
308401476613586946	#CelebApprentice	7
308398680023633920	#CelebApprentice	7
308397922901454848	I disagree with him but...	7
308397438878756865	.@LisaRinna	5
308397438878756865	#CelebApprentice	7
308396883217375233	#CelebApprentice	7
308396692565270528	How does this cast look to you?	7
308396692565270528	Pretty amazing.	5
308396692565270528	#CelebApprentice	7
308078567739236353	Esquire Magazine.	5
307715811190116352	Thank you very nice (and true)!	7
307603859516313600	Thanks Kayla, enjoy.	5
307596458650107904	Michelangelo	5
307592794988507136	She leaves no punches out in !	7
307583618103001089	returns to AllStar ...	5
307568422789709824	No more wasted lives.	5
307568422789709824	Rebuild the US first.	5
307528799367602178	Pay attention to details.	7
307252575567237120	Thanks Rob and good luck.	5
307246739776229376	Waldo Emerson	5
307147985484140545	Wowvery nice, thanks.	5
307136008154132480	Wrongnot even close!	5
307134477325434881	Mostly my father.	5
306894149678927872	.@StephenBaldwin	5
306881539562696707	Many people have said that.	7
306868242830483456	What is wrong with the ?	5
306863980125769730	Tickets available here:	7
306855472529555456	w/ on discussing	5
306855472529555456	s bangs & AllStar !	5
306835401610514432	Everyone loves TVs darling .	7
306820802358153216	Barbara is wonderful!	7
306818696700104705	It hurts him, it hurts the church...	7
306816376595685377	.@IvankaTrump	5
306816376595685377	and me at the this morning.	7
306806385771941888	_ I win, no contest!	5
306766682888740865	Wow, what a great honorthanks.	7
306765568860626945	Vince is fantastic!	5
306545042162601984	On Jimmy Fallon tonight.	7
306521805215109122	I hope he pays up before	7
306519096479068160	#WGCDoral	5
306513607817039872	They dont want Hagel either.	7
306502941060259840	"""But why shouldnt I speak out?"	7
306491035519963136	"""Donald Trump Reviews Oscars:"	7
306483145916706817	Competing for , Trace is great!	7
306474113973776384	Always have a good time with .	7
306473131718107137	It was a wild day!	5
306472637872345088	This will take place on April ...	7
306464277005479937	"""Donald Trump: Yahoo,"	5
306464277005479937	Marissa Mayer Are Right	7
306235882585870336	China is laughing at us.	7
306153290083729409	RT : Good to hear is on board.	7
306153290083729409	Join us as we innovate:	7
306150048994045952	is buying wind farms	5
306146073481707520	Our leaders are terrible.	7
306142555597324288	The countdown is on.	5
306114985921241088	Thanksthe big question is why!	7
306114533389369346	She is doing a great job!	7
305859638857977857	Very tacky set!	5
305853036989906946	Here we go with the Oscars!	7
305056783335030784	Ulysses S. Grant	5
304939337588568064	bring back the death penalty!	7
304677321976209408	Congrats to Miss Universe	7
304624201334153216	Hi Robertgood luck.	5
304430863435845632	Art of the Deal.	5
304363866396192768	Thanks Piers, you helped make it so!	7
304347008813109248	Harry S. Truman	5
304343858228113409	Sadly, its worthless!	5
304335317194915841	Douglas MacArthur	5
304329855292559360	Congrats to Gavin & Staff.	7
304314717852295168	WCNC News interview	5
304289618545750017	Do you understand sarcasm?	7
304288180029501440	Thanks Boris, good luck.	5
304271696163127297	Yes, its doing well!	5
304271134529028098	Thanks Angie for your comments.	7
304256173060812800	Think big at all times.	5
303984203333259264	OPEC is laughing at us.	7
303972127399366657	Lets fire him a second time.	7
303960093064577025	I hear you are doing great!	7
303960093064577025	Take care of yourself.	5
302524947652288515	A lot can happen.	5
302506439811948544	"Via : ""Trump to speak to GOP"""	7
302504901785825280	March rd, PM EST on NBC	7
302428698341146624	Do not give in to anger.	7
302421895813423104	Happy birthday Matt.	5
302162078381273088	It will be greatthanks.	5
302155020697235456	need to face reality	7
302154049590018049	March rd, PM EST on NBC.	7
302130658682236928	Thanks Tony, good luck.	5
302129659305418753	He is terrific!	5
302129278294839298	Thanksjust common sense.	5
302128552072060928	Sounds interesting.	5
302113383971450880	Donald Trump on Mark Levin:	7
302080621533081600	Hi Evelina.	5
302078772268658688	Thanks Gilberto and good luck.	7
302078449495965697	March rd, PM EST on NBC.	7
302068129159344128	Definitely exciting.	7
301810043316207616	Do not pray for easy lives.	7
301810043316207616	John F. Kennedy	5
301801582369071104	Innovation can follow..	7
301793634624360448	Thanksread my books, they can help.	7
301770221520302082	But Rosie is smarter than	7
301767755600900097	Be sure to listen!	5
301734358568542208	Thanksthey are good kids!	5
301731184919068673	Luck is often earned.	5
301725066683625473	Great and best of luck!	5
301721682392006657	Looking forward to itthanks.	7
301706069120536576	Not a bad ideathanks!	7
301705882184593408	Thanksbut they should get a life.	7
301443021227032576	Yes, absolutely.	5
301442372846383104	Thanks Doug, Skylar and Tammy.	7
301440066025295872	just call him dummy.	5
301429254523060225	(via ) Go get em!	5
301424121068273664	Youll do a wonderful job.	7
301358673048006657	Karl Rove Has Done Ashley Judd	7
301061151347851265	"""Trump: I Love the Tea Party"	7
301060559846125569	"""Thanks to Donald Trump"	5
301060559846125569	My pleasure Jeffrey!	5
301026685753630720	Hes a Bushie through and through.	7
301025514901094400	I dont like bullies.	5
300385178268880897	Good luck and nice hat!	5
299904994054922240	Samuel Goldwyn	5
299901943487270912	But he will get it!	5
299865260519718913	Is incompetent?	5
299634763109642240	Thanks Andrea and good luck.	7
299612268763705344	Happy Birthday Ray.	5
299611973358862336	Take the time to make it great.	7
299606640364240896	Once again, thanks Nathalie.	7
299601972326170625	"A Tale of Bureaucracy"""	7
299578113334071296	Thanks a lot Megan.	5
299577355771473920	Thanks Colenevery nice!	7
299577355771473920	Keep up the good work.	5
299572792154804225	but we cant even own guns.	7
299571533121212416	I agree with you.	5
299542215292755968	Keep the big picture in mind.	7
299277847934169088	Greatand great city!	5
299267493158072322	Ronald Reagan (Feb. , June , )	7
299267111384150016	In Charlottesville, Virginia...	7
299244014882918400	Thats good business.	5
299195401955860480	Keep your momentum.	5
299181188847894528	Appears that you are.	5
299175657211064320	Be smart & work hard!	5
299174903087767552	Just the beginning!	5
299167805603971072	Re: immigration.	5
299163601497903104	Thanks, coming up soon, March rd.	7
299162874708901888	Art of The Deal	5
298972696438521857	U were terrific!	5
298911100609654785	David Ogilvy	5
298897277509066752	I will be there all four days.	7
298896845952929792	returns in AllStar	5
298896845952929792	She is terrific!	5
298866769546866688	He was greatloved Kew Forest.	7
298852515112419328	Could be truethanks.	5
298818279735177216	Mary MacLeod Trump	5
298545324467830784	What are we doing!	5
298538826131980288	March rd, pm EST on	5
298534773062766592	Very nicethanks again.	7
298513436378275840	Thank you very much.	5
298461755930210304	so today I will sue him.	7
297414992087617536	March rd pm EST on NBC	7
297365478937071616	Abraham Lincoln	5
297087613851017216	You ungrateful dog!	5
297072774403473408	Watch cover it on .	5
297071973878607872	Doing my due diligence	7
297056375404650496	Good ideas and hard work!	7
297056115169046530	Olivia is greatx.	7
297052939237863425	.@IvankaTrump,	5
297009061600296960	That is indeed true!	5
296719328768843776	Thanksa great building.	5
296665722761924608	Use both in conversation...	7
296365293335351298	Thanksthey are working on it.	7
296354251335143424	Happy Birthday and good luck!	7
296303180432678912	(but there is still time).	5
295983639076954114	Cant be too happy.	5
294902448127090688	What does that portend?	5
294901400666787840	But no thanks to us!	5
294861076007378944	Its ridiculous.	5
294550441470070785	And many other countries!	7
294549062705885184	Thanks Dirksmy honor.	5
294538300692238336	China is laughing at us!	7
294519893645225984	AllStars this season.	5
294517892295299072	Good ideaenjoy!	5
294514769782792192	He had very bad advice.	7
294443848799772672	That is not the reason.	7
294443511581904896	Sadly truebut it can change.	7
294198466652028928	"""You have to love what you do"	7
294190433003786240	Go to Macys now to buy!	7
294174258366648321	Thanks Siriogreat food!	7
293833935228641281	Wheres the media?	5
293816333647360001	Ellisget well soon!	5
293810989441355778	Thank youa great compliment.	7
293807238726946817	Via : AllStars first trailer	7
293763345692106752	Easyonly small area.	7
293739012097716227	I dont go away!	5
293737556716179456	Not looking like it!	5
293736760473702401	CasandraIts notthanks.	5
293736506487603200	He is too smart to do that!	7
293735646630129665	Just success for our country!	7
293454529121366017	Miss USA pageant is proud.	7
292327945610096640	but I adore her.	5
292289272696942593	Thats Shaquille ONeals shoe.	7
291964364209156096	He has paid his penalty!	7
291964245602607105	stock went way down because of	7
291592749482913792	Look, I have always liked Lance	7
291571142639112192	Write to Mark Burnett.	5
291274957701386241	... Is a third party coming?	7
291262690675011586	she is smart & beautiful.	7
291241486459228160	You can do it, too.	5
291223214267441153	China demands plants, we dont.	7
290926188787036161	I agree with Pres.	5
290921270026043392	Does he even have $ million?	7
290914242863964160	She is fierce in the Board Room!	7
290909948056051713	really blew it.	5
290904115909910528	Just go away Lance.	5
290894582596648961	just pretends he is!	5
289835226820124672	Jerry Bruckheimer	5
289807790178959360	Rebuild the USA.	5
289778720422641664	Find work that you love.	5
289768615002112000	nd segment of my	5
289768495313481729	First segment of my	5
289483014071795713	Thank you and good luck.	5
289474349059166208	"""People love gossip."	5
289419187347140608	This time, Dennis is a star!	7
289410670347288576	Chuckyou are greatthanks!	5
289119288604913664	Trump Org had a record year.	7
289116903987900416	This is how it starts.	5
289042766317633536	Ive never seen him like that!	7
289021849751408640	but I hate incompetence.	7
288762655290847233	Samuel Goldwyn	5
288758804559044610	LaToya is terrific.	7
288757576475222016	Truejust terrible.	5
288745256378327040	Interesting view!	5
288744972587520000	You shouldthey are great!	5
288722767975686145	What a great couple...	5
288722767975686145	They are both winners!	5
288721181182423040	We are proud of her!	5
288715901296058369	Success breeds success.	5
288712842536947712	Great reminderthanks.	5
288691594641698816	Golf course of the year.	5
288390473868013568	China is robbing us blind!	7
287271013463515138	Never give upkeep at it!	7
287245694861987840	Thanks Jack and Happy New Year.	7
287229760336183296	Nobody says this!	5
286930857380421633	NY Sandy victims?	5
286886047776903168	Premieres March rd on !	5
286856843018510337	And by the millions.	5
286856277156564995	Third party is tough.	5
286591089958326273	.@RGIII &	5
286554233556316160	It is pathetic.	5
284770536779829248	Visiting New York City?	7
284770536779829248	Great for the whole family!	7
284756552445997056	#MidasTouch	5
284718429011849216	", thats what courage is. """	5
284718429011849216	Gen. Norman Schwarzkopf ()	5
284691091758923776	Even morethanks.	5
284048314385711104	Its a natural reflex.	7
284048117983215617	GOP Has Nuclear Weapon	7
284048117983215617	But They Dont Know It	5
282863636773478400	Sounds like the best place!	5
282212593844764672	Deals are my art form.	5
282199707751694336	Happy Birthday Leah	5
282145881162141696	Thanks Jaime, Happy Holidays	7
281872270564151296	The Apprentice will be great!	7
281862796168265728	Very wrong dopey!	5
281834078611841024	You can and you willwork hard.	7
281833678106132480	Thanks Kevin, I tell the truth.	7
281832819267883008	Also, his food sucks!	5
281493931538124801	He is a real loser!	7
281458563031904257	This is a buyers market.	7
281443085844623360	Graydon Carter should be fired!	7
279275306441912320	Thanks Derek and true!	5
278974490120171520	Really good show.	5
278961162123620353	Abraham Lincoln	5
278956599786213376	China is laughing at us.	7
278952312402223104	You have to love what you do.	7
278949442999181312	Egypt is a total mess.	7
278936748455763968	Will be a beautiful show!	7
278931017186803712	#MIDASTOUCH	5
278272513778266114	Art of The Deal	5
278269256657956865	Good deal for everyone.	7
278254657325916160	Great win by the yesterday.	7
278235827933433857	The Chinese are smart.	5
278199197063344129	but I like both companies.	7
278188471787610112	Say Thank you Donald	5
277152838675746816	No real job growth.	5
277149884568711168	Marilu does great!	5
277149633518653441	"Drop to your knees and thank me"""	7
277096973306327040	Art of The Deal	5
277060120683376640	Douglas MacArthur	5
276820927403159552	No, his ignorance!	5
276812042474749954	Really bad deal for .	7
276806899868000257	, that was a good day for you...	7
276806884583936000	... and many others.	5
276759970106720256	Work hard and love what you do!	7
276736261652357120	They are dropping us like dopes.	7
276736261652357120	Get out now and rebuild U.S.!	7
276733291988647936	Kris, great place, enjoy!	5
276733023859396608	He is a loser	5
276720509813653504	youre a great player and guy.	7
276719586043379713	Truebut keep up the good work!	7
276692448661606401	I like thinking big.	5
276458610865872896	Norman Vincent Peale	5
276451975980257281	A total loser!	5
276437174847672320	Donald J. Trump Midas Touch	7
276426516395614208	TV was not your forte.	5
276067231476113408	Amazing talent.	5
276045166320709632	Thanks, it will be great.	5
276034808373706753	Trump Grill/ th & th.	5
275978060493361153	worlds best skating rink	5
275690400386265088	.@nbcnightlynews	5
275690400386265088	Just think about that statement!	7
274615299721007104	Try Trump Grill in Trump Tower.	7
274615299721007104	Excellent food, good prices.	7
274615299721007104	Enjoy your visit.	5
274613987155521537	I just tell it like it is.	7
274563993614569472	I agreeand thanks.	5
274563166384582657	Thanksyou will love it.	5
274562988646727681	You wont be disappointed!	7
273908466320560128	The Way To The Top	5
273901906651381760	All girls under should block him.	7
273839299907170304	they have to offer.	5
273839299907170304	The Way To The Top	5
273802507527020544	Thanksit will be great.	5
273502495962193921	Thanks and Happy Holidays.	7
273491227037552640	MeanSpirited GOP	5
273491227037552640	Wont Win Elections	5
273424384662855680	All life is a chance.	5
273176164749676544	Harry S. Truman	5
273122351191822337	The Way To The Top	5
271330318487801858	He did a good job.	5
271329225972269056	Amazing in the boardroom...	7
271289084989812736	Harry S. Truman	5
271259331775827968	Douglas MacArthur	5
271001813904404480	A great compliment.	5
270974533563977729	Douglas MacArthur	5
270907119593734144	FLASHBACK Donald Trump Answers	7
270609412480192513	"""Dont take vacations."	5
270588890698633216	She should be ashamed!	5
270588403043672064	CEOs salary in was $,.	7
270588403043672064	Where is the outrage?	5
269184429849718784	Abraham Lincoln	5
269179849229344769	You are very nice, thank you.	7
269174620815511552	I understand your message.	7
269135667882258432	"""Donald Trumps Guns"" by"	5
269113467104010240	My sons love hunting, I dont.	7
268864753244438529	.@WendyWilliams	5
268785553212854273	Get your tickets now:	5
268781220601675776	I will be watching.	5
268385605841457152	They are obsolete!	5
267626951097868289	but rather, a way of life!	7
266993414749433856	.@cyndilauper	5
266975925642608640	It was my pleasure to help.	7
266661264992915457	Will own America soon.	7
266651083508699136	This was a winnable race.	7
266617997630787586	It is that time of the year.	7
266567888478019584	glad we had a hurricane!	7
266276897305026560	is back on twitter.	5
266230348491399168	but well have to live with it!	7
266229819333816320	but they just blew it	5
266039105035595776	stay strong and never give up!	7
266034957875544064	The world is laughing at us.	7
266031768728109056	Well, back to the drawing board!	7
265927285612376065	No talentunwatchable!	7
265898054488584193	Vote for real change.	5
265883748892024833	Fall collection photo shoot	7
265860465941422080	it really is my hair!	7
265568179978383360	China is worried.	5
